name_song,lyric,label
Ngày Mưa,nằm mơ sông trôi bao nắng trôi bao mưa chẳng mong ta mưa rơi sân đêm trôi trái tim mềm mưa vui buồn kia bao vây khốn ta rơi nỗi đau đời buồn mau dòng sông chia giấc mơ thành hai sao ta đợi mãi ta tình ta lá khô trải mưa nằm mơ phố mơ bao nắng bao nhiêu hoàng hôn mong ta mưa rơi sân đắp chăn mềm mưa vui buồn kia bao vây khốn ta rơi nỗi đau đời buồn mau dòng sông chia giấc mơ thành hai sao ta đợi mãi ta tình ta lá khô trải mưa chờ đợi phố thân run vòng ta chẳng ta tình kia sao xóa mưa vui buồn kia bao vây khốn ta rơi nỗi đau đời buồn mau dòng sông chia giấc mơ thành hai sao ta đợi mãi ta tình ta lá khô trải mưa ta rơi nỗi đau mưa mưa,buồn
Lạnh Thôi Đừng Mưa,vơi hạt mưa nhẹ rơi xé tơi bời đông lạnh đừng mưa lấp ánh mặt trời sưởi ấm trái tim mùa đông đi hay buồn đừng hoen mi mắt nắm đông phố vắng mưa sao hơi ấm làn tro tàn chốn cũ vương vàn đông lẽ mưa dừng ánh ban mai rạng rỡ mãi phai nụ cười rất tươi cười đường đời cạnh mùa đông vu vơ câu xưa gian chìm mưa,buồn
Ướt Mi,hiên mưa rơi rơi vơi mắt hoen mi đừng khóc đêm mưa đừng than câu ca buồn đêm thâu ôm ấp giùm ta thương mưa ngâu hay khóc sầu nhân tình ta đêm ấm mưa mưa lạnh lùng rơi rớt đêm não nề mưa kéo lê thê đêm khuya lạnh ướt mi mưa mải rớt đêm sầu lạnh lùng buồn lá rớt rơi đông hiên mưa rơi rơi buồn dâng đôi môi buồn đau hoen ướt mi buồn đi đêm khuya buồn rơi đêm mưa mưa đêm buồn mấy trời sao mưa mắt mờ mắt buồn mi thơ ngây,buồn
Tan Tác,mây bao la trời đen u tối đêm đông trường lữ bâng khuâng ngóng phương chờ nhạn nhạn nao chờ nhạn véo von bay bay tít chẳng hẹn nao nhạn say mê hồng tươi thắm nô đùa ngàn cành liễu lả lơi gợi tình xuân nhạn mải bắt bướm vàng xinh xinh bay lướt nhẹ nhịp nhàng ngàn suối bây chim bạt ngàn khôn sông núi muôn trùng gió gió chim ta kẻo ta mong gió im gió chẳng chim hỡi hận quyết gởi mây bay kiếp hẹn kiếp đành,buồn
bận lòng,sao đôi mắt buồn sao tâm trí vương nỗi sầu đau dư thừa vòng sao sao chôn giấu đi chờ mong giấc mơ phai hỡi hay mưa hay ghìm bão tố cuồng phong mãi hơi ấm trao hát viết trao âm thầm đêm chẳng thương trái tim làn hơi ấm trao ngàn hát viết quên âm thầm bận overthinking overthinking suy suy suy suy đêm suy mãi giấc mơ oh no no no no no no oh i m drinking say say oh i m drinking suy suy chút suy chi suy mãi chi oh no no no no no hỡi hay mưa hay ghìm bão tố cuồng phong mãi mãi hơi ấm trao hát viết trao âm thầm đêm chẳng thương trái tim làn hơi ấm trao ngàn hát viết quên âm thầm bận oh oh oh bận bận oh no no no no no oh oh oh no no no no no no no no no bận,buồn
Giữa Phố Cô Đơn,ta hạnh phúc đời ôm chở xe lỗi bờ vai đứng che ước chẳng nỗi buồn thâu đêm lỗi lãng suốt thời gian đêm suy chẳng thời gian chờ đợi ta xuân đời đối hạnh phúc vốn dĩ buồn đau ôm hạnh phúc chẳng nỗi đau ôm giày vò nỗi vương chút buồn lặng đơn đi đớn đau vô đợi bao nhiêu thể quên phút tình đôi ta gió thoáng bao nỗi nhung vô bờ chẳng thể ngủ yên tất tả đời chẳng hạnh phúc ôm hoài niềm đau niềm vui trao mặt đời ôm nỗi đi phút hình bóng kỷ niệm thời xuân xanh quên quên chẳng kỷ niệm hoài liệu tất vả hay niềm vui vốn dĩ chờ kia chẳng khóc phố đơn hình bóng thân quen trốn cũ chờ mãi hạnh phúc ước vui,buồn
Đại Lộ Mặt Trời,đại lộ mặt trời chẳng mây kéo đầu vùi sâu ngủ mê thời gian trôi quên đi ta đường chờ mai thức dậy chẳng mệt nhoài nụ cười yêu ước mơ xanh thành câu mãi đứng yên đằng đoạn đường đi hoá mưa buốt giá rơi đôi mắt đêm đánh ánh dương đẹp tươi cố níu vòng ấm êm bão kéo đi tình ta đứng bơ vơ đánh khúc ca chờ hòa ánh lỗi đánh rơi nụ cười hiền dàng thể đầu kịp màn đêm buông dần đại lộ mặt trời tuyệt vời vui sao chẳng vòng xoay sao cố phóng xe đi pre đoạn đường đi hoá mưa buốt giá ta đứng ngã tư thời gian ngừng x,buồn
Ánh Mây Buồn,tình đôi ta đổi thay giây phút bỡ ngỡ chi câu biệt ly đi sao đành quên bao mộng mơ chút hương hoa tàn phai xưa mây thề nguyền làn mây buồn lãng quên xưa ước mơ sao đổi thay khóc nỗi đau khóc đi khóc duyên đầu mai đường đi chân trời cánh chim báo phương ấm êm mây buồn mãi chân trời vi tình đồi thay tan biến hỡi mây buồn gởi câu chúc yên lành phương tình hay,buồn
Như Đã Từng,lật thư viết mưa trôi ta đánh rơi chiều rong mắt ngời sao tựa đầu ôm ấp mãi bao kỷ niệm hạ tàn khóe mi giọt buồn bao nhiêu yêu dấu đành vội chôn sâu kia bão giông ôm chở che ta chặng đường mắt ướt nhoè nắng hong khô sao nụ cười thương môi ta rẽ đôi chờ mãi chờ trái đất kia ngừng xoay mong mưa đi ngàn tia nắng ấm sao sánh đi cạnh trôi xưa cũ lang thang trời thu dặn quên đi thói quen chẳng thể quên chẳng thể tiếp đi hạnh phúc bao nhiêu mùa thu tim ngổn ngang đời nuối tiếc đi,buồn
Giận Hờn 2,cớ sao đôi thương vời tình yêu lỗi hẹn trời lệ rơi hẹn ta trông đứng trông ta chờ ngóng trông hoài nỗi yêu buồn thiu đêm vắng yêu giấc mộng sao ngẩn ngơ nắm giận hờn buồn tình yêu yêu mãi muôn đời ta rời bao đôi đường lỗi hẹn trời lệ rơi hẹn ta trông đứng trông ta chờ ngóng trông hoài nỗi yêu buồn thiu đêm vắng yêu giấc mộng sao ngẩn ngơ nắm giận hờn buồn tình yêu yêu mãi muôn đời ta rời bao đôi đường yêu yêu mãi muôn đời ta rời bao giận hờn,buồn
Khuya Nay Anh Đi Rồi,gió lạnh lạnh buồn khuya đi bao nhung vời ôi cạn niềm yêu mến phút gũi khuya đi nắm rời mắt ngắm chân trời thương hoài quên mai chờ xây đẹp đời tương lai e ấp môi yêu ta thầm nụ cười trao duyên mớị ước vọng vui khuya đi đem chí trai xây đời đem mến thương đợi chờ,buồn
Thật Lòng Xin Lỗi Em,trái tim giá lạnh tưởng chia lãng quên ngờ trái tim mãi khắc ghi dáng chốn mong chốn nao hay lầm lỗi xưa đời vắng thấu bao lỗi lầm mong chốn kia lãng quên tình đau lỗi ngàn tim đau buồn chẳng mong tha niềm đau quên khổ đau chốn nao hay lầm lỗi xưa đời vắng thấu bao lỗi lầm mong chốn kia lãng quên tình đau lỗi ngàn tim đau buồn chẳng mong tha niềm đau quên khổ đau mong tim chẳng yêu xưa lỗi lỗi ngàn tim đau buồn bao đắng cay chẳng mong tha cố quên tình niềm đau quên khổ đau,buồn
sài gòn đau lòng quá,cầm vé bay sài gòn đau toàn kỷ niệm ta đi thời gian quên bao trái tim bình yên đầu tiên hứa,buồn
cuộc vui cô đơn,chia yêu đơn tối bao tim nghỉ ngơi vơi bão tố đời mắt rơi đơn vui đông cố mỉm cười chẳng vui yêu quên quên ta yêu níu kéo đừng bao gieo hi vọng dập tắt bây học im lặng đi tim tổn thương vơi bão tố đời mắt rơi đơn vui đông cố mỉm cười chẳng vui yêu quên quên ta yêu níu kéo đừng bao gieo hi vọng dập tắt bây học im lặng đi tim tổn thương yêu quên quên ta yêu níu kéo đừng bao gieo hi vọng dập tắt bây học im lặng đi tim tổn thương đi tim tổn thương,buồn
Lá Rơi Bên Thềm,lá rơi thềm gợi thương lá thu vàng lối đi dĩ vãng thơ sao vấn vương sương chiều bâng khuâng hình bóng đêm nhặt ánh sao thầm mơ ước tình thương bao phôi pha phương trời lãng quên bao kỷ niệm trìu mến phút êm đềm chiều say giấc mơ đi sông hồ hàng trút lá rơi thẫn thờ mảnh hoa khô ép trang giấy bơ vơ mong chờ lá rơi hoài cố nhân lá thu vàng bao phút xưa đầm ấm niềm thương khó phai mờ lá rơi thềm vắng yêu mãi dáng thu song,buồn
chúng ta không thuộc về nhau,ta ta niềm giọt mắt ký ức chìm sâu tình đơn đôi chân lạc trôi bầu trời màn đêm che giấu góc tối khuất lấp bờ môi yêu say mê đôi dại khờ nhắm mắt thờ lạc nỗi đau bây nắm chặt bàn mông lung trò đùa giơ rút lui trách bây ta ta ta đi trái tim giấc mơ xóa câu ca buồn chiều mưa lỡ xóa yêu thương xưa ta ta ta ta hey đêm mưa bao vây chia rời đôi ta hôm gió mây đi trời xanh rộng bao la lê đôi chân bơ vơ lang thang lẽ yên vui nhân tình quên đi hơi men mơ giấu nỗi buồn thơ nhắm mắt thờ lạc nỗi đau bây nắm chặt bàn mông lung trò đùa giơ rút lui trách bây ta ta ta đi trái tim giấc mơ xóa câu ca buồn chiều mưa lỡ xóa yêu thương xưa ta ta ta ta ta ta ta ta ta đi trái tim giấc mơ xóa câu ca buồn chiều mưa lỡ xóa yêu thương xưa ta ta ta ta ta ta,buồn
Một Thời Đã Xa,đừng buồn hỡi lỡ yêu bận chi hỡi quên đi giây phút quên mau mãi bóng hình xưa đời giây phút trót yêu dại khờ chẳng yêu quên giây phút trao trao nụ hôn quên tình ca viết tặng trái tim hình bóng kia trách chẳng trách ta tình gian dối quên tình ca viết tặng trái tim hình bóng kia trách chẳng trách ta tình yêu dối lừa,buồn
Rồi Mai Tôi Đưa Em,mai kỷ niệm dối gian mắt tình yêu thương đau buồn gác vắng mưa gợi niềm chăn chiếu gian xưa quen gót lầy hè phố lá thưa chim bay yêu thương đi tầm tiếng ru trầm mê chiều xưa ru hồn nắng ngủ say yêu trót đong đón thu mây bay tiễn xuân phai xót vàng đành đoạn chiều hẹn ước mai chân hoang vu phố gầy mắt môi đắng cay mơ hoàng hôn vỗ giấc xuân muộn môi hồng,buồn
Bước Chân Lẻ Loi,phố chân lẻ loi chốn mờ nhạt bóng mây chân trời phiêu du quên đường dấu chân đời giọt mưa kia xóa tan bóng hình mắt hòa niềm nhung đường xanh màu lá quen dấu chân lẻ loi chân đi vơi mau đường xưa ta vui bao nhiêu ân trôi ngàn mây miên man câu hát khẽ gọi tiếng mưa buồn hoang lạnh đơn khóc thầm lẻ loi chân chiều mưa phố chân lẻ loi chốn mờ nhạt bóng mây chân trời phiêu du quên đường dấu chân đời giọt mưa kia xóa tan bóng hình mắt hòa niềm nhung đường xanh màu lá quen dấu chân lẻ loi chân chiều mưa vơi mau đường xưa ta vui bao nhiêu ân trôi ngàn mây miên man câu hát khẽ gọi tiếng mưa buồn hoang lạnh đơn khóc thầm lẻ loi chân chiều mưa tiếng mưa buồn hoang lạnh đơn khóc thầm lẻ loi chân chiều mưa,buồn
em của ngày hôm qua,eh eh eh can you feel me can you feel me eh eh eh m tp liệu chia quên câu ca tình yêu xưa trao phôi pha đừng lừa dối tim buông thể đi gạt mắt yếu đuối mưa che lấp nụ cười đau thương kia mắt rơi oh baby no baby đừng đôi mắt xưa lưng quên đi tình yêu toàn giả dối vùi mơ đi giấc mơ hôm nao đừng vội vàng hôm uh uh uh uh hôm uh uh uh uh đừng mặc uh uh uh uh dừng xoá nhẹ đi kí ức uh uh uh uh chìm đắm ca dịu êm thuở mưa rơi đôi buông lơi dường vơi ngu ngốc vu vơ lang thang đường giấc mơ dường thiết tha nắm đôi tiếp tục hai khổ đau đừng cố tỏ mẽ đi tạm biệt nhắm mắt đi sống hỡi thời gian đôi ta sao tuyệt vọng bủa vây forget baby đừng đôi mắt xưa lưng quên đi tình yêu toàn giả dối vùi mơ đi giấc mơ hôm nao đừng vội vàng hôm uh uh uh uh hôm uh uh uh uh đừng mặc uh uh uh uh dừng xoá nhẹ đi kí ức uh uh uh uh cảm xúc tiếng cười hạnh phúc đi rời xung quanh nỗi đau xoá sạch đi đừng vấn vương đi vội vàng vội vàng hôm đừng vội vàng hôm uh uh uh uh hôm uh uh uh uh đừng mặc uh uh uh uh dừng xoá nhẹ đi kí ức uh uh uh uh đừng vội vàng hôm quên hôm dòng cảm xúc đấy đừng mặc chẳng dừng xoá nhẹ đi kí ức,buồn
mất cả thế giới,bật khóc nỗi đau chẳng thể bất kì quanh bao chờ trông đôi vòng rộng trống chẳng khóc chẳng hay tim đau lắm chẳng thể sẻ chia nỗi hơi ấm chờ mong tim dậy sóng giới giấc mơ êm đềm mặt đi đánh giới cố chấp đắp xây yêu thương tình mồ côi vòng chẳng khóc chẳng hay tim đau lắm chẳng thể sẻ chia nỗi hơi ấm chờ mong tim dậy sóng giới giấc mơ êm đềm mặt đi đánh giới cố chấp đắp xây yêu thương tình mồ côi vòng giới giấc mơ êm đềm mặt đi đánh giới cố chấp đắp xây yêu thương tình mồ côi tình mồ côi vòng,buồn
tội lỗi,dằn vặt trừng phạt chi khứ đắng thân cố gắng ngược xuôi lo đôi ta mãi tối trời yêu tình bao nhiêu yêu thương tựa bao đau bao tội lỗi vết thương đời đậm sâu da diết đau bao yêu thương đau tận dằn vặt trừng phạt chi khứ đắng thân cố gắng ngược xuôi lo đôi ta mãi tối trời yêu tình bao nhiêu yêu thương tựa bao đau bao tội lỗi vết thương đời đậm sâu da diết đau bao yêu thương đau tận sợ đau thương ta yêu chia biệt ly sợ phản bội đời trao yêu thương chẳng hoài nghi bao đau bao tội lỗi vết thương đời đậm sâu da diết đau bao yêu thương đau tận,buồn
Vùng Trời Bình Yên,mưa sơ lành đừng đêm xót bóng tối chấp trùng tình giấc mơ xanh bao u lối dìu đắng cờ xưa mây đen tan trời bường tiên nắng tươi nông linh ấm nồng mưa tình yêu ta thất phòng báo sơ hỡi lấp đêm mặt trời chiếu soi yêu đời xóa nghi ngờ tình yêu khúc ca vòng chạm rộn rã đôi tim mừng vui gỡ nắng say tình giấc ngơ nắng len hàng gió mơn màn hừa lơi hàn vui hạnh phúc nắm ta vĩ yêu giấc mơ xanh bao hy vọng dần lối dìu đắng xưa mê đen tàn mặt trời bừng tiền nắng tươi lung linh ấm nồng mưa tình yêu ta khát vòng bao khuôn lấp đêm chờ yêu đời xóa nghi ngờ tình yêu khúc ca đừng tôm trao âm dồn muôn vui nắng xanh tình ngập lơi nắng hàng gió mơn màn đùa ta lơi đàn bương chân vui hạnh phúc nắm ta trời tình yêu nắng hàng gió mơn màn đùa ta lơi đàn bương chân vui hạnh phúc nắm ta trời tình yêusus,buồn
